++++ scene1_echoloc_1wall_row  started +++++++++++  2017-06-25T15:01:47.982000
++++ scene1_echoloc_1wall_separat +++++++++++  2017-06-25T15:03:19.011000
++++ Next scene started +++++++++++  2017-06-25T15:03:20.158000
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.940828919411PosX -0.00676190853119  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.937927365303PosX -0.00607621669769  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.93497979641PosX -0.00530350208282  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.932136654854PosX -0.00482559204102  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.929905533791PosX -0.0044013261795  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.927779078484PosX -0.00404846668243  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.926667332649PosX -0.00393557548523  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.924491763115PosX -0.00372052192688  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.922425866127PosX -0.00359714031219  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.920437693596PosX -0.00349807739258  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.918867707253PosX -0.00362455844879  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.917435765266PosX -0.00401937961578  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.915858387947PosX -0.0045702457428  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.914513468742PosX -0.00525569915771  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.913930296898PosX -0.00554645061493  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.912950396538PosX -0.00624263286591  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.911921858788PosX -0.00718080997467  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.910991549492PosX -0.00825905799866  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.909943223PosX -0.00945830345154  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 12 Filterset 25 PosZ -0.908870339394PosX -0.0107907056808  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.90777361393PosX -0.0121517181396  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.90743458271PosX -0.0128854513168  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.907049059868PosX -0.0145111083984  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.906954407692PosX -0.016361951828  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.907017111778PosX -0.0181267261505  AngleOffSet 180.0
